Layout, Wing, Span, dV, AOA, Cx, Cy, Mz
4, 1, 0.75, -2,   1.  ,    0.10521E-01,  0.20357    ,  0.10026    
4, 1, 0.75, -2,   0.5 ,    0.10435E-01,  0.16344    ,  0.10902    
4, 1, 0.75, -2,   0.0 ,    0.10564E-01,  0.12332    ,  0.11733    
4, 1, 0.75, -2,  -0.5 ,    0.10908E-01,  0.83232E-01,  0.12518    
4, 1, 0.75, -2,   -1. ,    0.11466E-01,  0.43173E-01,  0.13259    
4, 1, 0.75, -2,  -2.0 ,    0.13222E-01, -0.36804E-01,  0.14605    
4, 1, 0.75, -2,  -4.0 ,    0.19262E-01, -0.19592    ,  0.16750    
4, 1, 0.75, 0,  12.  ,    0.61274E-01,   1.0225    , -0.91960E-01
4, 1, 0.75, 0,  10.  ,    0.44477E-01,  0.86842    , -0.22033E-01
4, 1, 0.75, 0,   9.  ,    0.37283E-01,  0.79035    ,  0.10537E-01
4, 1, 0.75, 0,   8.  ,    0.30912E-01,  0.71171    ,  0.41455E-01
4, 1, 0.75, 0,   7.  ,    0.25378E-01,  0.63256    ,  0.70682E-01
4, 1, 0.75, 0,   6.  ,    0.20691E-01,  0.55299    ,  0.98181E-01
4, 1, 0.75, 0,   5.5 ,    0.18668E-01,  0.51306    ,  0.11127    
4, 1, 0.75, 0,   5.  ,    0.16860E-01,  0.47306    ,  0.12392    
4, 1, 0.75, 0,   4.5 ,    0.15268E-01,  0.43300    ,  0.13612    
4, 1, 0.75, 0,   4.  ,    0.13892E-01,  0.39287    ,  0.14787    
4, 1, 0.75, 0,   3.5 ,    0.12732E-01,  0.35270    ,  0.15917    
4, 1, 0.75, 0,   3.  ,    0.11790E-01,  0.31249    ,  0.17001    
4, 1, 0.75, 0,   2.5 ,    0.11065E-01,  0.27226    ,  0.18039    
4, 1, 0.75, 0,   2.0 ,    0.10558E-01,  0.23201    ,  0.19031    
4, 1, 0.75, 0,   1.5 ,    0.10268E-01,  0.19175    ,  0.19976    
4, 1, 0.75, 0,   1.  ,    0.10195E-01,  0.15149    ,  0.20875    
4, 1, 0.75, 0,   0.5 ,    0.10339E-01,  0.11125    ,  0.21727    
4, 1, 0.75, 0,   0.0 ,    0.10699E-01,  0.71028E-01,  0.22531    
4, 1, 0.75, 0,  -0.5 ,    0.11275E-01,  0.30841E-01,  0.23289    
4, 1, 0.75, 0,   -1. ,    0.12066E-01, -0.93033E-02,  0.23999    
4, 1, 0.75, 0,  -2.0 ,    0.14289E-01, -0.89422E-01,  0.25278    
4, 1, 0.75, 0,  -4.0 ,    0.21264E-01, -0.24870    ,  0.27263    
4, 1, 0.75, 2,  12.  ,    0.56379E-01,  0.97034    ,  0.28691E-01
4, 1, 0.75, 2,  10.  ,    0.40441E-01,  0.81589    ,  0.97343E-01
4, 1, 0.75, 2,   9.  ,    0.33688E-01,  0.73771    ,  0.12914    
4, 1, 0.75, 2,   8.  ,    0.27766E-01,  0.65898    ,  0.15921    
4, 1, 0.75, 2,   7.  ,    0.22685E-01,  0.57980    ,  0.18749    
4, 1, 0.75, 2,   6.  ,    0.18457E-01,  0.50022    ,  0.21397    
4, 1, 0.75, 2,   5.5 ,    0.16664E-01,  0.46031    ,  0.22652    
4, 1, 0.75, 2,   5.  ,    0.15088E-01,  0.42034    ,  0.23860    
4, 1, 0.75, 2,   4.5 ,    0.13727E-01,  0.38031    ,  0.25022    
4, 1, 0.75, 2,   4.  ,    0.12583E-01,  0.34023    ,  0.26137    
4, 1, 0.75, 2,   3.5 ,    0.11657E-01,  0.30011    ,  0.27204    
4, 1, 0.75, 2,   3.  ,    0.10947E-01,  0.25997    ,  0.28224    
4, 1, 0.75, 2,   2.5 ,    0.10455E-01,  0.21981    ,  0.29196    
4, 1, 0.75, 2,   2.0 ,    0.10180E-01,  0.17965    ,  0.30120    
4, 1, 0.75, 2,   1.5 ,    0.10123E-01,  0.13948    ,  0.30996    
4, 1, 0.75, 2,   1.  ,    0.10282E-01,  0.99332E-01,  0.31823    
4, 1, 0.75, 2,   0.5 ,    0.10657E-01,  0.59205E-01,  0.32602    
4, 1, 0.75, 2,   0.0 ,    0.11248E-01,  0.19111E-01,  0.33331    
4, 1, 0.75, 2,  -0.5 ,    0.12054E-01, -0.20940E-01,  0.34012    
4, 1, 0.75, 2,   -1. ,    0.13074E-01, -0.60938E-01,  0.34644    
4, 1, 0.75, 2,  -2.0 ,    0.15751E-01, -0.14073    ,  0.35761    
4, 1, 0.75, 2,  -4.0 ,    0.23617E-01, -0.29925    ,  0.37404    
4, 1, 0.75, 4,  12.  ,    0.51751E-01,  0.91686    ,  0.15286    
4, 1, 0.75, 4,  10.  ,    0.36717E-01,  0.76242    ,  0.21945    
4, 1, 0.75, 4,   9.  ,    0.30428E-01,  0.68430    ,  0.25006    
4, 1, 0.75, 4,   8.  ,    0.24975E-01,  0.60570    ,  0.27883    
4, 1, 0.75, 4,   7.  ,    0.20368E-01,  0.52668    ,  0.30573    
4, 1, 0.75, 4,   6.  ,    0.16615E-01,  0.44733    ,  0.33071    
4, 1, 0.75, 4,   5.5 ,    0.15060E-01,  0.40755    ,  0.34248    
4, 1, 0.75, 4,   5.  ,    0.13722E-01,  0.36772    ,  0.35376    
4, 1, 0.75, 4,   4.5 ,    0.12599E-01,  0.32784    ,  0.36454    
4, 1, 0.75, 4,   4.  ,    0.11693E-01,  0.28793    ,  0.37484    
4, 1, 0.75, 4,   3.5 ,    0.11004E-01,  0.24799    ,  0.38464    
4, 1, 0.75, 4,   3.  ,    0.10531E-01,  0.20804    ,  0.39394    
4, 1, 0.75, 4,   2.5 ,    0.10274E-01,  0.16808    ,  0.40274    
4, 1, 0.75, 4,   2.0 ,    0.10233E-01,  0.12813    ,  0.41103    
4, 1, 0.75, 4,   1.5 ,    0.10408E-01,  0.88195E-01,  0.41882    
4, 1, 0.75, 4,   1.  ,    0.10799E-01,  0.48283E-01,  0.42611    
4, 1, 0.75, 4,   0.5 ,    0.11404E-01,  0.84073E-02,  0.43289    
4, 1, 0.75, 4,   0.0 ,    0.12222E-01, -0.31424E-01,  0.43916    
4, 1, 0.75, 4,  -0.5 ,    0.13253E-01, -0.71200E-01,  0.44493    
4, 1, 0.75, 4,   -1. ,    0.14496E-01, -0.11091    ,  0.45018    
4, 1, 0.75, 4,  -2.0 ,    0.17611E-01, -0.19010    ,  0.45916    
4, 1, 0.75, 4,  -4.0 ,    0.26316E-01, -0.34727    ,  0.47100    
4, 1, 0.75, 6,  12.  ,    0.47545E-01,  0.86422    ,  0.27554    
4, 1, 0.75, 6,  10.  ,    0.33435E-01,  0.70984    ,  0.34002    
4, 1, 0.75, 6,   9.  ,    0.27616E-01,  0.63183    ,  0.36943    
4, 1, 0.75, 6,   8.  ,    0.22636E-01,  0.55337    ,  0.39690    
4, 1, 0.75, 6,   7.  ,    0.18504E-01,  0.47455    ,  0.42239    
4, 1, 0.75, 6,   6.  ,    0.15227E-01,  0.39544    ,  0.44588    
4, 1, 0.75, 6,   5.5 ,    0.13911E-01,  0.35580    ,  0.45686    
4, 1, 0.75, 6,   5.  ,    0.12809E-01,  0.31611    ,  0.46733    
4, 1, 0.75, 6,   4.5 ,    0.11924E-01,  0.27640    ,  0.47729    
4, 1, 0.75, 6,   4.  ,    0.11253E-01,  0.23666    ,  0.48674    
4, 1, 0.75, 6,   3.5 ,    0.10798E-01,  0.19691    ,  0.49567    
4, 1, 0.75, 6,   3.  ,    0.10559E-01,  0.15715    ,  0.50407    
4, 1, 0.75, 6,   2.5 ,    0.10534E-01,  0.11741    ,  0.51196    
4, 1, 0.75, 6,   2.0 ,    0.10724E-01,  0.77675E-01,  0.51932    
4, 1, 0.75, 6,   1.5 ,    0.11128E-01,  0.37970E-01,  0.52616    
4, 1, 0.75, 6,   1.  ,    0.11745E-01, -0.16985E-02,  0.53247    
4, 1, 0.75, 6,   0.5 ,    0.12575E-01, -0.41321E-01,  0.53826    
4, 1, 0.75, 6,   0.0 ,    0.13616E-01, -0.80888E-01,  0.54352    
4, 1, 0.75, 6,  -0.5 ,    0.14867E-01, -0.12039    ,  0.54825    
4, 1, 0.75, 6,   -1. ,    0.16327E-01, -0.15981    ,  0.55246    
4, 1, 0.75, 6,  -2.0 ,    0.19868E-01, -0.23840    ,  0.55928    
4, 1, 0.75, 6,  -4.0 ,    0.29386E-01, -0.39424    ,  0.56663    
4, 1, 0.75, 8,  12.  ,    0.43820E-01,  0.81270    ,  0.39624    
4, 1, 0.75, 8,  10.  ,    0.30637E-01,  0.65838    ,  0.45869    
4, 1, 0.75, 8,   9.  ,    0.25286E-01,  0.58047    ,  0.48694    
4, 1, 0.75, 8,   8.  ,    0.20776E-01,  0.50215    ,  0.51316    
4, 1, 0.75, 8,   7.  ,    0.17114E-01,  0.42351    ,  0.53732    
4, 1, 0.75, 8,   6.  ,    0.14305E-01,  0.34462    ,  0.55940    
4, 1, 0.75, 8,   5.5 ,    0.13222E-01,  0.30510    ,  0.56964    
4, 1, 0.75, 8,   5.  ,    0.12353E-01,  0.26556    ,  0.57936    
4, 1, 0.75, 8,   4.5 ,    0.11699E-01,  0.22599    ,  0.58854    
4, 1, 0.75, 8,   4.  ,    0.11260E-01,  0.18641    ,  0.59719    
4, 1, 0.75, 8,   3.5 ,    0.11035E-01,  0.14683    ,  0.60530    
4, 1, 0.75, 8,   3.  ,    0.11023E-01,  0.10725    ,  0.61288    
4, 1, 0.75, 8,   2.5 ,    0.11225E-01,  0.67690E-01,  0.61991    
4, 1, 0.75, 8,   2.0 ,    0.11641E-01,  0.28157E-01,  0.62641    
4, 1, 0.75, 8,   1.5 ,    0.12268E-01, -0.11340E-01,  0.63236    
4, 1, 0.75, 8,   1.  ,    0.13106E-01, -0.50791E-01,  0.63777    
4, 1, 0.75, 8,   0.5 ,    0.14155E-01, -0.90187E-01,  0.64263    
4, 1, 0.75, 8,   0.0 ,    0.15413E-01, -0.12952    ,  0.64696    
4, 1, 0.75, 8,  -0.5 ,    0.16879E-01, -0.16877    ,  0.65073    
4, 1, 0.75, 8,   -1. ,    0.18551E-01, -0.20794    ,  0.65397    
4, 1, 0.75, 8,  -2.0 ,    0.22508E-01, -0.28598    ,  0.65882    
4, 1, 0.75, 8,  -4.0 ,    0.32822E-01, -0.44063    ,  0.66203    
4, 1, 0.75, 10,  12.  ,    0.40594E-01,  0.76219    ,  0.51519    
4, 1, 0.75, 10,  10.  ,    0.28327E-01,  0.60794    ,  0.57566    
4, 1, 0.75, 10,   9.  ,    0.23437E-01,  0.53012    ,  0.60280    
4, 1, 0.75, 10,   8.  ,    0.19388E-01,  0.45193    ,  0.62783    
4, 1, 0.75, 10,   7.  ,    0.16186E-01,  0.37346    ,  0.65072    
4, 1, 0.75, 10,   6.  ,    0.13836E-01,  0.29479    ,  0.67144    
4, 1, 0.75, 10,   5.5 ,    0.12982E-01,  0.25539    ,  0.68098    
4, 1, 0.75, 10,   5.  ,    0.12341E-01,  0.21598    ,  0.68998    
4, 1, 0.75, 10,   4.5 ,    0.11913E-01,  0.17655    ,  0.69842    
4, 1, 0.75, 10,   4.  ,    0.11699E-01,  0.13712    ,  0.70631    
4, 1, 0.75, 10,   3.5 ,    0.11698E-01,  0.97690E-01,  0.71365    
4, 1, 0.75, 10,   3.  ,    0.11909E-01,  0.58281E-01,  0.72043    
4, 1, 0.75, 10,   2.5 ,    0.12333E-01,  0.18897E-01,  0.72665    
4, 1, 0.75, 10,   2.0 ,    0.12968E-01, -0.20450E-01,  0.73232    
4, 1, 0.75, 10,   1.5 ,    0.13813E-01, -0.59752E-01,  0.73743    
4, 1, 0.75, 10,   1.  ,    0.14867E-01, -0.98999E-01,  0.74198    
4, 1, 0.75, 10,   0.5 ,    0.16130E-01, -0.13818    ,  0.74597    
4, 1, 0.75, 10,   0.0 ,    0.17599E-01, -0.17729    ,  0.74940    
4, 1, 0.75, 10,  -0.5 ,    0.19274E-01, -0.21631    ,  0.75228    
4, 1, 0.75, 10,   -1. ,    0.21153E-01, -0.25524    ,  0.75460    
4, 1, 0.75, 10,  -2.0 ,    0.25516E-01, -0.33278    ,  0.75756    
4, 1, 0.75, 10,  -4.0 ,    0.36607E-01, -0.48631    ,  0.75686    
4, 1, 0.90, -10,  12.  ,    0.93329E-01,   1.2870    , -0.69119    
4, 1, 0.90, -10,  10.  ,    0.72332E-01,   1.1389    , -0.62400    
4, 1, 0.90, -10,   9.  ,    0.62945E-01,   1.0635    , -0.59216    
4, 1, 0.90, -10,   8.  ,    0.54325E-01,  0.98746    , -0.56155    
4, 1, 0.90, -10,   7.  ,    0.46487E-01,  0.91071    , -0.53221    
4, 1, 0.90, -10,   6.  ,    0.39445E-01,  0.83338    , -0.50418    
4, 1, 0.90, -10,   5.5 ,    0.36227E-01,  0.79452    , -0.49067    
4, 1, 0.90, -10,   5.  ,    0.33212E-01,  0.75554    , -0.47750    
4, 1, 0.90, -10,   4.5 ,    0.30402E-01,  0.71644    , -0.46467    
4, 1, 0.90, -10,   4.  ,    0.27798E-01,  0.67725    , -0.45219    
4, 1, 0.90, -10,   3.5 ,    0.25400E-01,  0.63796    , -0.44005    
4, 1, 0.90, -10,   3.  ,    0.23210E-01,  0.59859    , -0.42828    
4, 1, 0.90, -10,   2.5 ,    0.21228E-01,  0.55915    , -0.41686    
4, 1, 0.90, -10,   2.0 ,    0.19455E-01,  0.51965    , -0.40580    
4, 1, 0.90, -10,   1.5 ,    0.17891E-01,  0.48010    , -0.39511    
4, 1, 0.90, -10,   1.  ,    0.16536E-01,  0.44051    , -0.38479    
4, 1, 0.90, -10,   0.5 ,    0.15392E-01,  0.40088    , -0.37483    
4, 1, 0.90, -10,   0.0 ,    0.14457E-01,  0.36123    , -0.36525    
4, 1, 0.90, -10,  -0.5 ,    0.13731E-01,  0.32156    , -0.35604    
4, 1, 0.90, -10,   -1. ,    0.13215E-01,  0.28189    , -0.34721    
4, 1, 0.90, -10,  -2.0 ,    0.12810E-01,  0.20259    , -0.33068    
4, 1, 0.90, -10,  -4.0 ,    0.14487E-01,  0.44366E-01, -0.30222    
4, 1, 0.90, -8,  12.  ,    0.86372E-01,   1.2368    , -0.57868    
4, 1, 0.90, -8,  10.  ,    0.66154E-01,   1.0873    , -0.51077    
4, 1, 0.90, -8,   9.  ,    0.57176E-01,   1.0114    , -0.47870    
4, 1, 0.90, -8,   8.  ,    0.48977E-01,  0.93479    , -0.44794    
4, 1, 0.90, -8,   7.  ,    0.41572E-01,  0.85753    , -0.41854    
4, 1, 0.90, -8,   6.  ,    0.34973E-01,  0.77970    , -0.39052    
4, 1, 0.90, -8,   5.5 ,    0.31980E-01,  0.74060    , -0.37704    
4, 1, 0.90, -8,   5.  ,    0.29193E-01,  0.70139    , -0.36393    
4, 1, 0.90, -8,   4.5 ,    0.26613E-01,  0.66208    , -0.35118    
4, 1, 0.90, -8,   4.  ,    0.24242E-01,  0.62268    , -0.33879    
4, 1, 0.90, -8,   3.5 ,    0.22079E-01,  0.58319    , -0.32678    
4, 1, 0.90, -8,   3.  ,    0.20125E-01,  0.54363    , -0.31514    
4, 1, 0.90, -8,   2.5 ,    0.18382E-01,  0.50401    , -0.30388    
4, 1, 0.90, -8,   2.0 ,    0.16850E-01,  0.46433    , -0.29300    
4, 1, 0.90, -8,   1.5 ,    0.15529E-01,  0.42461    , -0.28251    
4, 1, 0.90, -8,   1.  ,    0.14419E-01,  0.38486    , -0.27240    
4, 1, 0.90, -8,   0.5 ,    0.13520E-01,  0.34508    , -0.26268    
4, 1, 0.90, -8,   0.0 ,    0.12833E-01,  0.30529    , -0.25335    
4, 1, 0.90, -8,  -0.5 ,    0.12357E-01,  0.26550    , -0.24442    
4, 1, 0.90, -8,   -1. ,    0.12091E-01,  0.22571    , -0.23588    
4, 1, 0.90, -8,  -2.0 ,    0.12190E-01,  0.14618    , -0.22000    
4, 1, 0.90, -8,  -4.0 ,    0.14887E-01, -0.12363E-01, -0.19306    
4, 1, 0.90, -6,  12.  ,    0.79697E-01,   1.1854    , -0.46314    
4, 1, 0.90, -6,  10.  ,    0.60281E-01,   1.0347    , -0.39447    
4, 1, 0.90, -6,   9.  ,    0.51724E-01,  0.95821    , -0.36214    
4, 1, 0.90, -6,   8.  ,    0.43957E-01,  0.88102    , -0.33121    
4, 1, 0.90, -6,   7.  ,    0.36995E-01,  0.80322    , -0.30171    
4, 1, 0.90, -6,   6.  ,    0.30851E-01,  0.72490    , -0.27369    
4, 1, 0.90, -6,   5.5 ,    0.28089E-01,  0.68556    , -0.26024    
4, 1, 0.90, -6,   5.  ,    0.25536E-01,  0.64612    , -0.24717    
4, 1, 0.90, -6,   4.5 ,    0.23192E-01,  0.60659    , -0.23448    
4, 1, 0.90, -6,   4.  ,    0.21058E-01,  0.56697    , -0.22218    
4, 1, 0.90, -6,   3.5 ,    0.19136E-01,  0.52728    , -0.21028    
4, 1, 0.90, -6,   3.  ,    0.17425E-01,  0.48752    , -0.19877    
4, 1, 0.90, -6,   2.5 ,    0.15927E-01,  0.44771    , -0.18765    
4, 1, 0.90, -6,   2.0 ,    0.14641E-01,  0.40785    , -0.17694    
4, 1, 0.90, -6,   1.5 ,    0.13568E-01,  0.36796    , -0.16663    
4, 1, 0.90, -6,   1.  ,    0.12708E-01,  0.32805    , -0.15673    
4, 1, 0.90, -6,   0.5 ,    0.12062E-01,  0.28812    , -0.14724    
4, 1, 0.90, -6,   0.0 ,    0.11628E-01,  0.24818    , -0.13816    
4, 1, 0.90, -6,  -0.5 ,    0.11406E-01,  0.20825    , -0.12949    
4, 1, 0.90, -6,   -1. ,    0.11397E-01,  0.16833    , -0.12124    
4, 1, 0.90, -6,  -2.0 ,    0.12012E-01,  0.88581E-01, -0.10598    
4, 1, 0.90, -6,  -4.0 ,    0.15754E-01, -0.70308E-01, -0.80505E-01
4, 1, 0.90, -4,  12.  ,    0.73306E-01,   1.1329    , -0.34415    
4, 1, 0.90, -4,  10.  ,    0.54719E-01,  0.98090    , -0.27474    
4, 1, 0.90, -4,   9.  ,    0.46595E-01,  0.90379    , -0.24216    
4, 1, 0.90, -4,   8.  ,    0.39273E-01,  0.82604    , -0.21106    
4, 1, 0.90, -4,   7.  ,    0.32767E-01,  0.74772    , -0.18148    
4, 1, 0.90, -4,   6.  ,    0.27090E-01,  0.66890    , -0.15346    
4, 1, 0.90, -4,   5.5 ,    0.24566E-01,  0.62933    , -0.14004    
4, 1, 0.90, -4,   5.  ,    0.22252E-01,  0.58966    , -0.12702    
4, 1, 0.90, -4,   4.5 ,    0.20150E-01,  0.54991    , -0.11440    
4, 1, 0.90, -4,   4.  ,    0.18261E-01,  0.51008    , -0.10220    
4, 1, 0.90, -4,   3.5 ,    0.16585E-01,  0.47018    , -0.90403E-01
4, 1, 0.90, -4,   3.  ,    0.15123E-01,  0.43023    , -0.79024E-01
4, 1, 0.90, -4,   2.5 ,    0.13876E-01,  0.39024    , -0.68063E-01
4, 1, 0.90, -4,   2.0 ,    0.12843E-01,  0.35021    , -0.57524E-01
4, 1, 0.90, -4,   1.5 ,    0.12025E-01,  0.31015    , -0.47408E-01
4, 1, 0.90, -4,   1.  ,    0.11421E-01,  0.27007    , -0.37718E-01
4, 1, 0.90, -4,   0.5 ,    0.11032E-01,  0.22999    , -0.28457E-01
4, 1, 0.90, -4,   0.0 ,    0.10858E-01,  0.18991    , -0.19626E-01
4, 1, 0.90, -4,  -0.5 ,    0.10898E-01,  0.14985    , -0.11227E-01
4, 1, 0.90, -4,   -1. ,    0.11151E-01,  0.10981    , -0.32627E-02
4, 1, 0.90, -4,  -2.0 ,    0.12294E-01,  0.29844E-01,  0.11358E-01
4, 1, 0.90, -4,  -4.0 ,    0.17104E-01, -0.12937    ,  0.35335E-01
4, 1, 0.90, -2,  12.  ,    0.67175E-01,   1.0787    , -0.22081    
4, 1, 0.90, -2,  10.  ,    0.49454E-01,  0.92556    , -0.15086    
4, 1, 0.90, -2,   9.  ,    0.41781E-01,  0.84792    , -0.11814    
4, 1, 0.90, -2,   8.  ,    0.34922E-01,  0.76966    , -0.86985E-01
4, 1, 0.90, -2,   7.  ,    0.28890E-01,  0.69086    , -0.57432E-01
4, 1, 0.90, -2,   6.  ,    0.23697E-01,  0.61159    , -0.29519E-01
4, 1, 0.90, -2,   5.5 ,    0.21419E-01,  0.57181    , -0.16188E-01
4, 1, 0.90, -2,   5.  ,    0.19353E-01,  0.53194    , -0.32785E-02
4, 1, 0.90, -2,   4.5 ,    0.17501E-01,  0.49200    ,  0.92049E-02
4, 1, 0.90, -2,   4.  ,    0.15864E-01,  0.45199    ,  0.21259E-01
4, 1, 0.90, -2,   3.5 ,    0.14443E-01,  0.41192    ,  0.32880E-01
4, 1, 0.90, -2,   3.  ,    0.13237E-01,  0.37181    ,  0.44066E-01
4, 1, 0.90, -2,   2.5 ,    0.12248E-01,  0.33166    ,  0.54813E-01
4, 1, 0.90, -2,   2.0 ,    0.11474E-01,  0.29148    ,  0.65119E-01
4, 1, 0.90, -2,   1.5 ,    0.10917E-01,  0.25128    ,  0.74980E-01
4, 1, 0.90, -2,   1.  ,    0.10577E-01,  0.21108    ,  0.84396E-01
4, 1, 0.90, -2,   0.5 ,    0.10452E-01,  0.17088    ,  0.93363E-01
4, 1, 0.90, -2,   0.0 ,    0.10543E-01,  0.13069    ,  0.10188    
4, 1, 0.90, -2,  -0.5 ,    0.10850E-01,  0.90531E-01,  0.10994    
4, 1, 0.90, -2,   -1. ,    0.11370E-01,  0.50402E-01,  0.11756    
4, 1, 0.90, -2,  -2.0 ,    0.13053E-01, -0.29718E-01,  0.13141    
4, 1, 0.90, -2,  -4.0 ,    0.18948E-01, -0.18912    ,  0.15363    
4, 1, 0.90, 0,  12.  ,    0.61274E-01,   1.0225    , -0.91960E-01
4, 1, 0.90, 0,  10.  ,    0.44477E-01,  0.86842    , -0.22033E-01
4, 1, 0.90, 0,   9.  ,    0.37283E-01,  0.79035    ,  0.10537E-01
4, 1, 0.90, 0,   8.  ,    0.30912E-01,  0.71171    ,  0.41455E-01
4, 1, 0.90, 0,   7.  ,    0.25378E-01,  0.63256    ,  0.70682E-01
4, 1, 0.90, 0,   6.  ,    0.20691E-01,  0.55299    ,  0.98181E-01
4, 1, 0.90, 0,   5.5 ,    0.18668E-01,  0.51306    ,  0.11127    
4, 1, 0.90, 0,   5.  ,    0.16860E-01,  0.47306    ,  0.12392    
4, 1, 0.90, 0,   4.5 ,    0.15268E-01,  0.43300    ,  0.13612    
4, 1, 0.90, 0,   4.  ,    0.13892E-01,  0.39287    ,  0.14787    
4, 1, 0.90, 0,   3.5 ,    0.12732E-01,  0.35270    ,  0.15917    
4, 1, 0.90, 0,   3.  ,    0.11790E-01,  0.31249    ,  0.17001    
4, 1, 0.90, 0,   2.5 ,    0.11065E-01,  0.27226    ,  0.18039    
4, 1, 0.90, 0,   2.0 ,    0.10558E-01,  0.23201    ,  0.19031    
4, 1, 0.90, 0,   1.5 ,    0.10268E-01,  0.19175    ,  0.19976    
4, 1, 0.90, 0,   1.  ,    0.10195E-01,  0.15149    ,  0.20875    
4, 1, 0.90, 0,   0.5 ,    0.10339E-01,  0.11125    ,  0.21727    
4, 1, 0.90, 0,   0.0 ,    0.10699E-01,  0.71028E-01,  0.22531    
4, 1, 0.90, 0,  -0.5 ,    0.11275E-01,  0.30841E-01,  0.23289    
4, 1, 0.90, 0,   -1. ,    0.12066E-01, -0.93033E-02,  0.23999    
4, 1, 0.90, 0,  -2.0 ,    0.14289E-01, -0.89422E-01,  0.25278    
4, 1, 0.90, 0,  -4.0 ,    0.21264E-01, -0.24870    ,  0.27263    
4, 1, 0.90, 2,  12.  ,    0.55636E-01,  0.96436    ,  0.42283E-01
4, 1, 0.90, 2,  10.  ,    0.39828E-01,  0.80967    ,  0.11135    
4, 1, 0.90, 2,   9.  ,    0.33141E-01,  0.73135    ,  0.14336    
4, 1, 0.90, 2,   8.  ,    0.27285E-01,  0.65250    ,  0.17362    
4, 1, 0.90, 2,   7.  ,    0.22271E-01,  0.57318    ,  0.20211    
4, 1, 0.90, 2,   6.  ,    0.18110E-01,  0.49348    ,  0.22878    
4, 1, 0.90, 2,   5.5 ,    0.16351E-01,  0.45351    ,  0.24143    
4, 1, 0.90, 2,   5.  ,    0.14809E-01,  0.41347    ,  0.25361    
4, 1, 0.90, 2,   4.5 ,    0.13482E-01,  0.37337    ,  0.26532    
4, 1, 0.90, 2,   4.  ,    0.12373E-01,  0.33323    ,  0.27656    
4, 1, 0.90, 2,   3.5 ,    0.11482E-01,  0.29305    ,  0.28733    
4, 1, 0.90, 2,   3.  ,    0.10807E-01,  0.25284    ,  0.29762    
4, 1, 0.90, 2,   2.5 ,    0.10351E-01,  0.21262    ,  0.30743    
4, 1, 0.90, 2,   2.0 ,    0.10112E-01,  0.17239    ,  0.31676    
4, 1, 0.90, 2,   1.5 ,    0.10091E-01,  0.13216    ,  0.32561    
4, 1, 0.90, 2,   1.  ,    0.10286E-01,  0.91943E-01,  0.33396    
4, 1, 0.90, 2,   0.5 ,    0.10699E-01,  0.51750E-01,  0.34184    
4, 1, 0.90, 2,   0.0 ,    0.11327E-01,  0.11591E-01,  0.34922    
4, 1, 0.90, 2,  -0.5 ,    0.12171E-01, -0.28525E-01,  0.35611    
4, 1, 0.90, 2,   -1. ,    0.13229E-01, -0.68587E-01,  0.36252    
4, 1, 0.90, 2,  -2.0 ,    0.15984E-01, -0.14851    ,  0.37384    
4, 1, 0.90, 2,  -4.0 ,    0.24012E-01, -0.30729    ,  0.39058    
4, 1, 0.90, 4,  12.  ,    0.50380E-01,  0.90522    ,  0.17967    
4, 1, 0.90, 4,  10.  ,    0.35601E-01,  0.75019    ,  0.24721    
4, 1, 0.90, 4,   9.  ,    0.29437E-01,  0.67178    ,  0.27833    
4, 1, 0.90, 4,   8.  ,    0.24108E-01,  0.59286    ,  0.30761    
4, 1, 0.90, 4,   7.  ,    0.19625E-01,  0.51352    ,  0.33503    
4, 1, 0.90, 4,   6.  ,    0.15997E-01,  0.43383    ,  0.36056    
4, 1, 0.90, 4,   5.5 ,    0.14506E-01,  0.39388    ,  0.37261    
4, 1, 0.90, 4,   5.  ,    0.13231E-01,  0.35387    ,  0.38417    
4, 1, 0.90, 4,   4.5 ,    0.12173E-01,  0.31382    ,  0.39524    
4, 1, 0.90, 4,   4.  ,    0.11331E-01,  0.27373    ,  0.40582    
4, 1, 0.90, 4,   3.5 ,    0.10707E-01,  0.23361    ,  0.41591    
4, 1, 0.90, 4,   3.  ,    0.10301E-01,  0.19347    ,  0.42550    
4, 1, 0.90, 4,   2.5 ,    0.10112E-01,  0.15333    ,  0.43459    
4, 1, 0.90, 4,   2.0 ,    0.10140E-01,  0.11319    ,  0.44319    
4, 1, 0.90, 4,   1.5 ,    0.10385E-01,  0.73063E-01,  0.45128    
4, 1, 0.90, 4,   1.  ,    0.10846E-01,  0.32959E-01,  0.45887    
4, 1, 0.90, 4,   0.5 ,    0.11523E-01, -0.71115E-02,  0.46596    
4, 1, 0.90, 4,   0.0 ,    0.12415E-01, -0.47139E-01,  0.47254    
4, 1, 0.90, 4,  -0.5 ,    0.13522E-01, -0.87114E-01,  0.47861    
4, 1, 0.90, 4,   -1. ,    0.14842E-01, -0.12703    ,  0.48418    
4, 1, 0.90, 4,  -2.0 ,    0.18116E-01, -0.20662    ,  0.49379    
4, 1, 0.90, 4,  -4.0 ,    0.27163E-01, -0.36462    ,  0.50691    
4, 1, 0.90, 6,  12.  ,    0.45608E-01,  0.84612    ,  0.31768    
4, 1, 0.90, 6,  10.  ,    0.31864E-01,  0.69090    ,  0.38343    
4, 1, 0.90, 6,   9.  ,    0.26224E-01,  0.61245    ,  0.41351    
4, 1, 0.90, 6,   8.  ,    0.21422E-01,  0.53353    ,  0.44169    
